Name,discrete
samplenew3_00034991,fear
samplenew3_00103152,neutral
samplenew4_00008095,happy
samplenew3_00052599,happy
samplenew3_00047004,happy
samplenew3_00048239,sad
samplenew3_00098830,happy
samplenew3_00011332,sad
samplenew4_00006086,happy
samplenew3_00055335,happy
samplenew3_00072110,fear
samplenew3_00064713,angry
samplenew3_00025631,happy
samplenew3_00019588,neutral
samplenew3_00017073,angry
samplenew3_00110362,happy
samplenew3_00043006,angry
samplenew3_00066995,fear
samplenew3_00056583,neutral
samplenew3_00034359,sad
samplenew3_00062312,happy
samplenew3_00089678,neutral
samplenew3_00024160,angry
samplenew3_00086883,happy
samplenew3_00101362,happy
samplenew3_00053011,happy
samplenew3_00059328,happy
samplenew3_00079681,happy
samplenew3_00099796,happy
samplenew3_00108218,happy
samplenew3_00072804,neutral
samplenew3_00085462,neutral
samplenew3_00017257,fear
samplenew3_00057048,sad
samplenew3_00075631,happy
samplenew3_00097137,angry
samplenew3_00069555,happy
samplenew3_00085434,neutral
samplenew3_00074100,happy
samplenew3_00000324,angry
samplenew3_00081114,happy
samplenew3_00007013,sad
samplenew3_00011061,sad
samplenew3_00061813,happy
samplenew3_00052734,neutral
samplenew3_00059005,sad
samplenew3_00062434,angry
samplenew3_00042056,angry
samplenew3_00020689,happy
samplenew4_00005141,happy
samplenew3_00063858,happy
samplenew3_00110611,angry
samplenew4_00011246,sad
samplenew3_00034312,happy
samplenew3_00064511,fear
samplenew4_00009911,happy
samplenew3_00110563,fear
samplenew3_00071654,happy
samplenew3_00108697,happy
samplenew3_00082807,happy
samplenew3_00047038,happy
samplenew3_00004427,neutral
samplenew3_00061889,happy
samplenew3_00005378,happy
samplenew3_00068114,happy
samplenew4_00002687,happy
samplenew3_00030037,fear
samplenew3_00037757,happy
samplenew3_00052183,happy
samplenew3_00069538,happy
samplenew3_00091311,happy
samplenew4_00006533,happy
samplenew3_00060916,happy
samplenew3_00111057,fear
samplenew3_00033196,happy
samplenew3_00077097,happy
samplenew4_00006245,happy
samplenew3_00076978,happy
samplenew3_00063947,neutral
samplenew3_00002009,sad
samplenew3_00077649,happy
samplenew3_00080176,neutral
samplenew3_00029319,disgust
samplenew3_00039625,happy
samplenew3_00009453,disgust
samplenew3_00025329,happy
samplenew3_00028455,happy
samplenew3_00081960,happy
samplenew3_00111849,fear
samplenew3_00032059,neutral
samplenew4_00004954,happy
samplenew3_00111031,happy
samplenew3_00053533,disgust
samplenew3_00079356,happy
samplenew3_00048532,angry
samplenew3_00005951,happy
samplenew3_00015993,happy
samplenew3_00073020,angry
samplenew3_00020489,sad
samplenew3_00066189,happy
samplenew3_00108166,happy
samplenew4_00004914,happy
samplenew3_00058596,happy
samplenew3_00065207,neutral
samplenew3_00029658,happy
samplenew3_00104672,fear
samplenew4_00004026,happy
samplenew3_00113836,happy
samplenew3_00040135,happy
samplenew3_00060969,happy
samplenew3_00086766,happy
samplenew3_00110746,happy
samplenew3_00028715,neutral
samplenew3_00012660,happy
samplenew3_00099815,happy
samplenew3_00085314,happy
samplenew3_00062093,fear
samplenew3_00018758,happy
samplenew3_00060367,happy
samplenew3_00084632,happy
samplenew3_00085134,neutral
samplenew3_00049010,fear
samplenew3_00092783,happy
samplenew3_00069918,angry
samplenew3_00049549,sad
samplenew3_00081699,angry
samplenew3_00045201,happy
samplenew3_00068529,sad
samplenew3_00109949,happy
samplenew3_00083912,happy
samplenew3_00064282,happy
samplenew3_00078428,fear
samplenew3_00056411,happy
samplenew3_00081541,angry
samplenew3_00101344,happy
samplenew3_00094886,happy
samplenew3_00046470,happy
samplenew3_00080573,fear
samplenew3_00066478,happy
samplenew3_00053163,neutral
samplenew3_00107688,neutral
samplenew3_00055166,fear
samplenew3_00050545,happy
samplenew3_00078296,happy
samplenew3_00070181,angry
samplenew3_00024664,sad
samplenew3_00037621,disgust
samplenew3_00111597,happy
samplenew3_00034043,neutral
samplenew3_00068502,angry
samplenew3_00109496,happy
samplenew3_00077827,sad
samplenew3_00065964,angry
samplenew4_00009503,happy
samplenew3_00026333,happy
samplenew3_00024201,happy
samplenew3_00016650,happy
samplenew3_00016383,happy
samplenew3_00045446,happy
samplenew3_00024022,happy
samplenew3_00025979,happy
samplenew3_00041358,angry
samplenew3_00039845,happy
samplenew3_00002184,happy
samplenew3_00080168,happy
samplenew3_00017085,happy
samplenew3_00070384,happy
samplenew3_00075520,happy
samplenew3_00083867,happy
samplenew3_00052932,fear
samplenew3_00040404,happy
samplenew3_00015667,happy
samplenew4_00003282,happy
samplenew3_00016445,happy
samplenew3_00000586,happy
samplenew3_00029085,angry
samplenew3_00067358,happy
samplenew3_00093343,happy
samplenew3_00062945,happy
samplenew3_00010776,sad
samplenew3_00038260,angry
samplenew3_00004564,happy
samplenew3_00033209,happy
samplenew3_00108205,neutral
samplenew3_00033181,happy
samplenew3_00069233,happy
samplenew3_00072134,happy
samplenew3_00079676,happy
samplenew3_00074397,angry
samplenew3_00088623,angry
samplenew3_00039099,happy
samplenew4_00006564,happy
samplenew3_00078798,happy
samplenew3_00027567,sad
samplenew3_00004739,happy
samplenew3_00034764,happy
samplenew3_00104429,happy
samplenew3_00020446,angry
samplenew3_00069729,happy
samplenew3_00103842,happy
samplenew3_00009169,sad
samplenew3_00049253,happy
samplenew3_00039101,sad
samplenew3_00103016,fear
samplenew3_00048563,happy
samplenew3_00068382,happy
samplenew3_00069649,happy
samplenew3_00071103,neutral
samplenew3_00049194,sad
samplenew3_00029412,fear
samplenew3_00092853,happy
samplenew3_00063646,sad
samplenew3_00088313,angry
samplenew3_00054872,happy
samplenew3_00033703,neutral
samplenew3_00012207,fear
samplenew3_00086772,neutral
samplenew3_00006112,neutral
samplenew3_00109149,neutral
samplenew3_00078211,angry
samplenew3_00098559,happy
samplenew3_00022586,sad
samplenew4_00002235,happy
samplenew3_00048413,happy
samplenew3_00073814,happy
samplenew3_00085828,angry
samplenew3_00046510,happy
samplenew3_00034524,fear
samplenew3_00092882,neutral
samplenew3_00077570,angry
samplenew3_00030687,happy
samplenew3_00019169,neutral
samplenew3_00099898,happy
samplenew3_00051525,happy
samplenew3_00014512,fear
samplenew3_00076516,neutral
samplenew3_00051787,happy
samplenew3_00014393,sad
samplenew3_00100204,angry
samplenew4_00001186,sad
samplenew3_00074422,happy
samplenew3_00018000,happy
samplenew3_00016520,angry
samplenew3_00041501,happy
samplenew3_00076542,angry
samplenew3_00086996,happy
samplenew3_00101467,fear
samplenew3_00025252,happy
samplenew3_00111953,happy
samplenew3_00103347,angry
samplenew3_00098062,neutral
samplenew3_00085512,sad
samplenew3_00112413,happy
samplenew3_00008784,angry
samplenew3_00108621,happy
samplenew3_00006608,happy
samplenew3_00063173,happy
samplenew3_00102550,happy
samplenew3_00023237,happy
samplenew3_00097535,happy
samplenew3_00001543,happy
samplenew3_00069076,happy
samplenew3_00013444,happy
samplenew3_00027321,happy
samplenew3_00001436,happy
samplenew3_00019317,happy
samplenew3_00099128,sad
samplenew4_00002594,happy
samplenew3_00036492,sad
samplenew3_00062714,sad
samplenew3_00036360,neutral
samplenew3_00018056,happy
samplenew3_00029833,happy
samplenew3_00112796,sad
samplenew3_00095615,happy
samplenew4_00003884,happy
samplenew3_00075770,happy
samplenew3_00104417,fear
samplenew3_00026854,neutral
samplenew3_00100229,happy
samplenew3_00058104,sad
samplenew3_00001874,happy
samplenew3_00098914,happy
samplenew3_00030418,sad
samplenew3_00043132,happy
samplenew3_00070937,neutral
samplenew3_00045914,happy
samplenew3_00102824,happy
samplenew4_00000539,happy
samplenew3_00055792,happy
samplenew3_00031506,happy
samplenew3_00014483,angry
samplenew3_00030630,happy
samplenew3_00085045,happy
samplenew3_00006182,happy
samplenew3_00088782,happy
samplenew3_00080497,happy
samplenew3_00049570,sad
samplenew4_00003321,sad
samplenew3_00098678,happy
samplenew3_00007652,sad
samplenew3_00048993,angry
samplenew3_00107622,fear
samplenew3_00041026,fear
samplenew3_00065001,fear
samplenew3_00037041,angry
samplenew3_00069375,happy
samplenew3_00103436,happy
samplenew3_00023059,happy
samplenew3_00006384,happy
samplenew3_00110564,neutral
samplenew3_00040720,happy
samplenew3_00097714,happy
samplenew3_00100452,happy
samplenew3_00046760,happy
samplenew3_00107139,angry
samplenew3_00072897,happy
samplenew3_00072023,happy
samplenew3_00023738,happy
samplenew3_00091605,happy
samplenew3_00015560,happy
samplenew3_00076335,happy
samplenew3_00041687,disgust
samplenew3_00064582,happy
samplenew3_00076875,happy
samplenew3_00010917,neutral
samplenew3_00064855,sad
samplenew3_00064333,happy
samplenew3_00024778,happy
samplenew3_00073891,fear
samplenew3_00012074,happy
samplenew3_00010752,happy
samplenew3_00049644,happy
samplenew3_00072006,happy
samplenew3_00016627,neutral
samplenew3_00036352,happy
samplenew3_00032512,happy
samplenew3_00032443,angry
samplenew3_00005608,happy
samplenew3_00012940,angry
samplenew3_00090729,angry
samplenew3_00008321,angry
samplenew3_00002286,happy
samplenew3_00069956,neutral
samplenew3_00058535,angry
samplenew3_00093579,angry
samplenew3_00091501,happy
samplenew3_00039173,happy
samplenew3_00097028,angry
samplenew3_00035825,sad
samplenew3_00010033,sad
samplenew3_00019185,happy
samplenew3_00019239,happy
samplenew3_00012698,fear
samplenew3_00092082,happy
samplenew4_00007261,neutral
samplenew3_00018423,happy
samplenew3_00026671,fear
samplenew3_00096340,happy
samplenew3_00017889,fear
samplenew3_00041261,neutral
samplenew3_00112663,happy
samplenew3_00092861,neutral
samplenew3_00002884,neutral
samplenew3_00101470,happy
samplenew3_00030312,fear
samplenew3_00040979,happy
samplenew3_00105857,sad
samplenew3_00112943,fear
samplenew3_00065279,happy
samplenew3_00115320,happy
samplenew3_00111819,happy
samplenew3_00030697,angry
samplenew4_00001037,happy
samplenew3_00047774,happy
samplenew3_00039576,happy
samplenew3_00112898,happy
samplenew3_00013217,happy
samplenew3_00066863,happy
samplenew3_00031968,happy
samplenew3_00047596,fear
samplenew3_00062862,neutral
samplenew3_00041921,happy
samplenew3_00092964,happy
samplenew4_00002830,happy
samplenew3_00027617,sad
samplenew3_00092642,happy
samplenew3_00082968,neutral
samplenew3_00112685,neutral
samplenew4_00006795,happy
samplenew3_00076692,happy
samplenew3_00109262,happy
samplenew3_00080438,happy
samplenew3_00031379,happy
samplenew3_00075937,neutral
samplenew3_00017521,happy
samplenew3_00004243,happy
samplenew3_00091386,sad
samplenew3_00071392,sad
samplenew3_00044169,happy
samplenew3_00106862,happy
samplenew3_00095467,fear
samplenew3_00068434,neutral
samplenew3_00108381,happy
samplenew3_00090224,sad
samplenew3_00105239,happy
samplenew3_00015035,neutral
samplenew3_00002742,neutral
samplenew3_00111406,happy
samplenew4_00004000,happy
samplenew3_00084433,fear
samplenew3_00099723,angry
samplenew3_00017489,angry
samplenew3_00063232,angry
samplenew3_00030432,happy
samplenew3_00056500,happy
samplenew3_00099570,happy
samplenew3_00026765,angry
samplenew3_00028311,happy
samplenew3_00068846,happy
samplenew4_00001539,happy
samplenew3_00110194,happy
samplenew3_00107133,happy
samplenew3_00088101,happy
samplenew3_00065095,happy
samplenew3_00049025,disgust
samplenew3_00023011,neutral
samplenew4_00006026,happy
samplenew3_00112332,neutral
samplenew3_00085473,neutral
samplenew3_00005177,happy
samplenew3_00045535,happy
samplenew3_00038413,happy
samplenew3_00080803,happy
samplenew3_00058892,happy
samplenew4_00010980,angry
samplenew3_00079273,happy
samplenew3_00104712,angry
samplenew3_00105036,happy
samplenew3_00011733,sad
samplenew3_00061757,happy
samplenew3_00027170,sad
samplenew3_00012209,fear
samplenew3_00003124,happy
samplenew3_00056679,happy
samplenew3_00099511,happy
samplenew3_00026383,sad
samplenew3_00115461,happy
samplenew3_00080242,happy
samplenew3_00062258,neutral
samplenew3_00058897,happy
samplenew3_00046488,angry
samplenew3_00105604,fear
samplenew3_00108652,happy
samplenew3_00074776,fear
samplenew3_00085028,fear
samplenew3_00010344,happy
samplenew3_00104168,neutral
samplenew3_00075899,happy
samplenew3_00091180,fear
samplenew3_00006901,neutral
samplenew3_00093173,sad
samplenew3_00055365,sad
samplenew3_00100126,happy
samplenew3_00062417,neutral
samplenew3_00103381,happy
samplenew3_00098249,happy
samplenew4_00010521,happy
samplenew3_00026505,fear
samplenew4_00008241,happy
samplenew3_00008395,happy
samplenew3_00046420,angry
samplenew3_00022377,happy
samplenew3_00076635,angry
samplenew3_00074279,happy
samplenew3_00095185,happy
samplenew3_00075830,fear
samplenew3_00088212,angry
samplenew3_00012342,happy
samplenew3_00034349,happy
samplenew3_00087669,angry
samplenew3_00068765,happy
samplenew3_00041117,sad
samplenew3_00102972,angry
samplenew3_00013311,happy
samplenew3_00030629,neutral
samplenew3_00021971,neutral
samplenew3_00059502,happy
samplenew3_00046711,happy
samplenew3_00069944,angry
samplenew3_00046412,angry
samplenew3_00079265,sad
samplenew3_00054145,happy
samplenew3_00097678,angry
samplenew3_00106304,neutral
samplenew3_00096510,fear
samplenew3_00061675,happy
samplenew3_00097700,happy
samplenew3_00020916,neutral
samplenew3_00023609,fear
samplenew3_00056957,happy
samplenew3_00080907,happy
samplenew3_00074867,happy
samplenew3_00077660,neutral
samplenew3_00059522,fear
samplenew4_00003026,happy
samplenew4_00010222,happy
samplenew4_00004084,fear
samplenew3_00092619,happy
samplenew3_00077078,happy
samplenew3_00092302,neutral
samplenew3_00006934,happy
samplenew3_00055021,happy
samplenew3_00093135,happy
samplenew3_00088066,neutral
samplenew3_00114462,happy
samplenew3_00094991,sad
samplenew3_00023697,happy
samplenew3_00069805,neutral
samplenew3_00070154,happy
samplenew3_00110058,neutral
samplenew3_00048604,happy
samplenew3_00066591,happy
samplenew4_00005792,sad
samplenew3_00112644,angry
samplenew3_00071070,happy
samplenew3_00010270,happy
samplenew3_00105743,angry
samplenew3_00086546,sad
samplenew3_00052645,neutral
samplenew3_00091731,fear
samplenew3_00056086,happy
samplenew3_00084664,angry
samplenew3_00088815,happy
samplenew4_00002462,disgust
samplenew3_00005081,happy
samplenew4_00010826,happy
samplenew3_00025267,happy
samplenew3_00026733,angry
samplenew3_00098353,happy
samplenew3_00113030,happy
samplenew3_00090175,sad
samplenew3_00074316,happy
samplenew3_00053342,happy
samplenew3_00103159,happy
samplenew3_00107561,neutral
samplenew4_00009431,happy
samplenew3_00077059,happy
samplenew3_00024453,neutral
samplenew3_00008229,sad
samplenew3_00015553,sad
samplenew3_00108646,happy
samplenew3_00043039,happy
samplenew3_00011222,fear
samplenew3_00097548,happy
samplenew4_00004583,happy
samplenew3_00007083,disgust
samplenew3_00106251,happy
samplenew3_00050882,happy
samplenew3_00029174,happy
samplenew4_00001676,angry
samplenew3_00096341,happy
samplenew3_00034108,happy
samplenew4_00009063,neutral
samplenew3_00037181,happy
samplenew3_00104517,happy
samplenew3_00094344,happy
samplenew3_00028995,neutral
samplenew3_00003923,angry
samplenew3_00093226,neutral
samplenew3_00100702,happy
samplenew4_00004393,fear
samplenew3_00006622,angry
samplenew4_00006085,happy
samplenew3_00074349,angry
samplenew3_00007049,happy
samplenew4_00008408,happy
samplenew3_00077829,fear
samplenew3_00057391,happy
samplenew3_00017457,sad
samplenew3_00045845,happy
samplenew3_00016737,happy
samplenew3_00018897,happy
samplenew4_00000730,angry
samplenew3_00111162,fear
samplenew3_00102074,neutral
samplenew3_00041951,disgust
samplenew3_00106960,happy
samplenew3_00054091,happy
samplenew3_00035551,happy
samplenew3_00084933,happy
samplenew3_00062055,sad
samplenew3_00025148,happy
samplenew3_00048777,happy
samplenew3_00058076,happy
samplenew3_00015840,happy
samplenew3_00030852,happy
samplenew3_00041359,angry
samplenew3_00028241,angry
samplenew3_00051912,happy
samplenew3_00047945,happy
samplenew4_00010690,happy
samplenew3_00085532,happy
samplenew3_00064973,happy
samplenew3_00054356,happy
